Genus: 2
Length: 12
Intersection: false
Number of data: 200

Genus,Length,Dilitation,isPseudoAnosov,Intersection_Number,Word
2,12,6.675354460612119,true,-,z0Y0y0Y0Y1z1Y0Z0Z1Y0z0y0
2,12,6.922121799906994,true,-,Y1Z0y1y1y1z1Z0z0z0Z0Y0y1
2,12,8.565850913474337,true,-,z1y1Y0Y0y1Z1y0Y0z1y0Z1z0
2,12,10.384077324653239,true,-,z0Z1y0Z1Y0Z0z0y1z1z1Y0y1Z1
2,12,8.061932753868435,true,-,Y0Y1Y0y0y0z0z0Z1Z1Z1z1y0Y0
2,12,6.3723204936651685,true,-,Y0Y0Y1Y1Y1y1y1z1z0y1Z0y0
2,12,9.345917306029877,true,-,y0Z0Y0z1Z0Y0Z1Z1z0z0Z0z1
2,12,8.456546941981635,true,-,z1z1Z1y1Z1y0y1y0z0y1z1z0
2,12,9.278353353680872,true,-,z0z0Y0z0Z1z0Z1Z0Y1y1Z1y1Z1
2,12,9.170454930885601,true,-,Z0Z1Y1Z1z1y1z1Y0Z0y1Z0Z0Z1
2,12,7.084011941675908,true,-,Y0y1Y0z1z1z1y1Y1Y0z0z0z0
2,12,9.462502152154514,true,-,Z0y1z1Y0y1Z1z0z1Y0Z0z1z0
2,12,8.594190990189396,true,-,Z1z1Z1z0Z0Z0z1y1y0y1y1z0y0
2,12,8.30549795856438,true,-,Y0Y0Y0z1z1Y0Z1Y1y0Z1Z0Z0
2,12,5.213962362316528,true,-,y0y0Y0Y0z0y1z1y1Y1Y1z0y0
2,12,7.1599054245389855,true,-,z0Y0Y0z0z0z0Y1Y0y1Z0Y0z1
2,12,7.822603713630814,true,-,Y0Z0z0z0Y0Z1y0y1Z0z0z0z1
2,12,9.987594980771918,true,-,Z1z0z1y1z1z1Y0Z0Y1Y1y0Z1y0
2,12,7.579557815334446,true,-,Z1z1z0z0Y1Y1y1Y0z0y1Y0z1
2,12,7.9385916861943935,true,-,Z1Y0z0Z1z0Z1y0Z0Y1y1Y0z0z0
2,12,9.385714807368775,true,-,Y1y0z1Z1y0Z1Z0z0z0z1Y1Z1z1
2,12,6.46541766458004,true,-,Y0Y0y1Z0Z0z0y1y1Y1Z1y1z1y1
2,12,10.379850336987403,true,-,z1y0Z1z0Z1Z1z1Z1Y0Z1Y1Z0
2,12,8.69529673382015,true,-,z1y0Y1z1Y1z0Y1y1Y1z0z1Y0z1
2,12,9.197464588506362,true,-,y0Z1z0z0y1Z1Z1Z0y0Z0z0Z1
2,12,8.807451486426945,true,-,Z1z1y0y1Y1y0Z0z0z1z0z1z1
2,12,8.72980821046935,true,-,y0Z1z1Y0y1z0Z0Z1z0Y0y0Y0
