Genus: 2
Length: 10
Intersection: false
Number of data: 200

Genus,Length,Dilitation,isPseudoAnosov,Intersection_Number,Word
2,10,6.013030474751965,true,-,y0Y0Z0Y0Z0z0y1z1Z0Y1Z1
2,10,5.184658606625505,true,-,Z0Y1Y1z1Y0y0Z1y1Y0Y1y0
2,10,6.885764230776446,true,-,y0z1z1Y0Z1z1y0y0Z0y1
2,10,5.207748702202763,true,-,Z0Z1Y0Y0z0y1y1y1Y1Y1
2,10,7.211387142297228,true,-,Z0y0z1y1y0Z0y1Z0z1Z1z1
2,10,5.8649162967585315,true,-,Y1Z0z0Z0Z1y0Y0Y0y0z1
2,10,0.0,false,-,Y1z1z1Y0Y1z1y1z1y1y0
2,10,7.352834197116489,true,-,z0Y1Y0y1y1z0Y0Z1z1Z0Y0
2,10,7.176501462745484,true,-,y0y1Y1Y1z1Z0Y1Z0Y1Z1z0
2,10,8.493738657580229,true,-,y1z1Z1z1y0z1Z0z0Y1y1Y1
2,10,5.075355425535751,true,-,y1Z1Y0z0y0Z0z0z0Y0y0
2,10,7.092490777082881,true,-,Y1y0y1y0y1y1z1Z1z0y0y0
2,10,6.3885574376636,true,-,Y0z0z0Z0Z0y0z1Z1Z0Y0
2,10,6.37120268158595,true,-,Y1z1Y1Y1y1Y0Y0Y1z0z0Z1
2,10,5.563424090981129,true,-,Y0Z0z0y1y0y1y1y0y0y0z1
2,10,7.351543649343496,true,-,Z1z0Y0y0Y0y1Z1y0y0z0z1
2,10,5.34269090022453,true,-,y0Y0Z0Y0Z0y0Z1Y1z0Z0Y0
2,10,8.730317961799644,true,-,y1y1y0y0Y1Z1Z0Y1z1Z1z0
2,10,8.099098971980334,true,-,y1Z0Z0Z1Z1Z1Y0z1z0Z0
2,10,0.0,false,-,y0Y1Y0y0Z1Z1Z1y0y1Y0Z1
2,10,5.855312890649006,true,-,Z0Z1y1z0Z0Z1Z0Z0Z0y1Y0
2,10,6.393568967798883,true,-,y0Z0y1Z1Y1z0Z0Y0Z1z0z0
2,10,4.381263675980222,true,-,Z1z1Y1y1Y0Y1y0Y0y0Z0
2,10,4.3674629417517075,true,-,z0z1Y0Y1z1y1Y0z0y0Z0
2,10,4.005730606033481,true,-,y0Y1z1Y1y1Z0y1y0z1y1
2,10,4.876896412386059,true,-,y1y1Y1Y0z0Z0z0Y0Y1z1
2,10,8.687228027363972,true,-,y0Z1z0z1z1Z0y0Y0z1Y1z0
2,10,7.029170805506175,true,-,Z1z1z0Z0z0Z1Z1z1y1Y0
2,10,7.123202985771401,true,-,Y0z1Z1z0Z0y0Z0Z0z1y0z0
2,10,5.190497374518655,true,-,y0y0y1y0Z0y0y0Y0Y1Z1Y1
2,10,8.668936639498567,true,-,Z1Z0Y0z1Y0z0y1Z1Z1z1
2,10,9.76538041631186,true,-,y0Z1Z0Y1z1z1y1Z1z0z1Z1
2,10,6.304543595486986,true,-,Z1Y0Z0Y0z1Y1Y1Y0z0z1
2,10,7.901501534024325,true,-,z0Z0z1Y0z1Y0Y0y1y0Z1
2,10,4.418138865268287,true,-,z1Y1z0Z0Y1Z0Y0z0y1y1
2,10,6.226404368120603,true,-,y0y1Z0z1Z0y1Y1z1y1Z1Y1
2,10,7.277336741527575,true,-,Z1y1z1z0Y0Y1y1z1Z0z0
2,10,8.043162749774117,true,-,y0Y1Z1y0y1z0Y0Y1z0Z0Z0
2,10,6.6414701694591045,true,-,y1y0z0Z0Y1z0Y0Y0y1Z1y0
2,10,6.272992640380599,true,-,Z1y1Y1Z1y1z1z0Y1y0y1z0
2,10,5.189247927694583,true,-,Z0y1y1y1z1Y1Y1y0Z1y0
2,10,0.0,false,-,y0Z1y0y0y1y0Y0y1y1Y0
2,10,0.0,false,-,Z0y1z0Y1z1Z0Z1Y1y1Z1Y1
2,10,7.296319583488162,true,-,y0y0z1y1Y1Z1z1Z0y1z0
2,10,0.0,false,-,Z1z0Z0z1y1y1y1y1Y1y1
2,10,6.052776127041714,true,-,Y0y1z0z0y1Y1Y1z1Y0z0
2,10,7.530349585613971,true,-,Z0Z1Z1y1Z1y0Z1y1y1z0y0
2,10,9.080612034408983,true,-,y0Z1y0y0y0y1Z0Y0Z1z0z1
2,10,5.039992465297222,true,-,Y0z0Z0Y0Y0Y0z0Z1Z1y0Y0
2,10,6.044026744530444,true,-,Y0y1y1y0z1z0y1y1y1Z0Y1
2,10,7.587607454610108,true,-,Z0Z0Y0Y1y1Z1y1Z1Z1y1y1
2,10,5.822928450892,true,-,Y0Y0Z0Z0z1z0z0z0Z0Y0y1
2,10,6.587442355832799,true,-,Z0Z1Y1Y0Z1Z1Z1y1Z1Y0Z0
2,10,0.0,false,-,y1y1y0y0z1y0y0Y1z1Y1
2,10,8.13089282318968,true,-,y1Y0Z1Y0Z0Y1z1Z0z1Z0y1
2,10,6.785197119571055,true,-,Y1Z0z1Y1Y1Z0Y0y1y1Y0z1
2,10,9.10912639816314,true,-,Z1Y0z1Y0y0Z1Z0Y1z1Z1
2,10,7.565723134572801,true,-,y1Z0Z1z1Z0y0y0z1y1Y1Z0
2,10,7.9051998203681775,true,-,Y1Z0Z0Y1z1Z1Z0Y0Z1y1
2,10,0.0,false,-,y0y0y1y0z0z0y0Y0y1y1
2,10,7.015797540515428,true,-,z1Y1z1z1Z1y1y1Z0z1Y1y0
2,10,6.321310681294011,true,-,z1Z1Y1Y0Z1Y1z1y0Z0z1
2,10,6.596005343066232,true,-,Z1y1Y0Y1Z0Y0z1Y1Z1z1
2,10,8.147300446120209,true,-,y1z1y0y0z1z0z1z0Z1Z1
2,10,5.623415729608493,true,-,Y0z1Y1z0Y0y0y1Y0Y1Y1
2,10,7.742915222231122,true,-,Y0z0y1z0y1z1Y0y1z1z1y0
2,10,0.0,false,-,z0Y1z0Z0y1Y1y1z0Y1z0Y1
2,10,5.013311539412064,true,-,y1z0y1Z0Y1y1Y0y0z1Z1
2,10,0.0,false,-,z0Z0z1Y1Y1y1Z1Z1Y1Y0z0
2,10,0.0,false,-,Y1z1z1z1y0y0Z1y0Z1z1Z1
2,10,7.127252781192867,true,-,y0Z1z0z0Z1Y0y0Z0Z1Y1z0
2,10,8.831068899077032,true,-,Z1Z0z0z1z0z1y0Y0Z1Z1
2,10,0.0,false,-,Z0y1Z0Y1Z0Y1Y0Z0y1Y1y1
2,10,0.0,false,-,Z0Z0y1Z1z1Y1Y1z1z0y1
2,10,7.820840120952605,true,-,y1Z0Z1y0Y0z1y1z1y1z1Z0
2,10,7.306223707995699,true,-,Z1Z0z1y0z0y1Y1z0y0Y0Z0
2,10,8.277717257562946,true,-,Z1z0Z1Z1z0y0z0z0y0Y0y1
2,10,6.724237207390715,true,-,Z0z1y1y1Y0Y1z1z0Y0Y1
2,10,5.847568825428178,true,-,Z0Y0y1y1Y0Z0Z1z0Z0z0
2,10,4.491784176019599,true,-,Z1Z1y1Y0Y1Y0z0Y1Z0y1
2,10,0.0,false,-,Y0y0y0Y0z1Z1Z1Z1Z1Y1
2,10,4.804202950465682,true,-,Y0y0Z1Z0Z1y1y0y0Y0Z0
2,10,7.270940226781805,true,-,Y0Z1Y0Z0Y0Z1y0z1Y1z0
2,10,5.468359677663027,true,-,z0z0Z0Y0z0Y0z1Z1y1z0Z0
2,10,7.244736578235622,true,-,z1Y1Y1Z0Z0z1z1Z1Y1z0Y0
2,10,0.0,false,-,y1y0y1y1y1Y0Y1z1Z1Y0
2,10,0.0,false,-,Z0Z1Y1Z0z0Y1z1z1Z1Y1
2,10,0.0,false,-,Y1Z0Z0Z0Z1Y1Z1y1Z1Z1Y1
2,10,4.999821946803223,true,-,z0y0z1y1y0y0Z0Y0z1y1
2,10,4.926983619022056,true,-,z0y1Y0z0z1Y0Y0Z0y1Z1Y1
2,10,7.1195309747787885,true,-,Z1y1y1y0z0Z1z0y0Y1Z1
2,10,0.0,false,-,Z0y1Y0Z0Y1Y1Y0Y1y1z0
2,10,5.530811336922298,true,-,Y1Y0y0z0Z1Y0Y1y0Z0Z1Z1
2,10,6.908814954656261,true,-,z1z0z0Z0y0Y0Y0y1z0z0z0
2,10,9.268683838650444,true,-,Z1Y1Z1z1y0y1z1z1z1Z0
2,10,4.507709938432253,true,-,Z1y1z0Y0Z0y1Y0z0Y1Y0Y0
2,10,5.877160635552231,true,-,y0Y0Z1Z0Y1Y0Z0Y1Y0z1
2,10,7.127808682618943,true,-,Z0z1z1y0y1Y0y0Z0Y1Z1z0
2,10,10.239885900470702,true,-,z1Z0z1Z0z0Y1z1Z1z1Z1Y0
2,10,8.245167841889334,true,-,z1z0y1y0Z0Z1z1Y0z1z0Y1
2,10,7.489689702791878,true,-,y0Y0z1y0Y0Z1z0z0z0Z1
2,10,0.0,false,-,Y1y1z0y1Z0y0z0y1Y0Z0
2,10,5.0546785964091905,true,-,y0z0z0y1y1y0z1Y1y1z1
2,10,4.861343387304647,true,-,z0y1Z0z1Y0Z0z0Y0Z0Y0
2,10,6.838996739384601,true,-,y0y0Z1z0y0y0z0z0z1Z0
