Note: Intersecton number is replaced by a dash "-" 

Genus: 2
Length: 10
Number of data: 300

Dilitation,isPseudoAnosov,Intersection_Number,Word
9.686348379054037,true,0,z0z0Y0Z1Y0Z1z1z1Z1y0Y1
7.21581057646682,true,10,Z0Y1Z1z1Y1Z0z1z1z0Y0
8.912195520996008,true,6,z1y0z1Z1z1Y0Y1z0y1z1
0.0,false,13,Y1y1Y1Y0Y0Y1Z0Y1y1Z0y0
0.0,false,6,Y1Y1Z0y1y1z1Y1y1z1Y1
0.0,false,3,y0Y0Y0Y1Y0Y0Y1y1y1Z0
6.7426999589815635,true,1,Y0z1Z1y1Y1z1z0Z1Y1y1
5.974035907688564,true,12,y1Z1Y0y1Y0y1Z0Y0y0Y0Z0
0.0,false,10,y0Y1z1Z1Y1Y1Z1Z1Y0z1
6.852091009908483,true,2,Y0Y1z1Z0Z0Z0y1Y1z0Z0
6.201582039521622,true,4,z1Y1y1y0y1Y1y0Z1Z1Y1z0
6.28871799688033,true,4,Y1Z1Y1Y0y0Z1Z1Z0Z0z0
7.032094850330865,true,8,y0Z0y0Y1y0Y0Y1Z0z1Z1y0
0.0,false,0,z0z0z0y0Y0Z0Y0Y0Y0Z0
5.909154805735286,true,13,y1Z1Z1Z0Z1Z1y1y0y0z0
7.012417304799827,true,5,Y0z1Z1Y1Y0Z0Y1z0Z1z1z0
6.62326644288738,true,6,y1y0z0Y0Z0z1Z0Y0y1y0Y0
6.247037465931738,true,7,Y1Y1Y0Z1Y0y0z0Z1y0y1
7.814216176170318,true,10,Z0z0Z1z1z1y0y1y0z1z0z0
5.931723098793205,true,4,y0z1y1y0Y0Y1y1y0Y0z0z1
7.019932823300924,true,22,Y0y1y1z0z0Y0z1z1Y0z0y1
9.612845378443607,true,1,y0z1Z1Y0Y1z0Y0Z1y1z1Z1
5.253289534889511,true,14,Z1Y0y0z0Y0Y0Z0Z0y0y1Y0
7.558134205600599,true,9,Y0z0Z1y0z0z1Y1z0z1Z1Z1
8.43550849985664,true,7,Z1Z0y1Y1Z1z1y1Y1y0Z1z0
0.0,false,4,y0Y1Y0y0y0z1z1Y1y1Z1
0.0,false,16,Y0Y0z0z0y1y1y0y0Z0y1
8.492797393976788,true,0,z1Y0y0Y1y0Y0z1z0Z0Y1Z1
6.528528469417239,true,5,y1z0y0Z0Y1Z0Z1z1Y0Z0
5.809439397580585,true,20,y0y1z0y0Y1Z0z1Y1z0Y1Y1
9.276397448200145,true,2,Z1Z0Z0y0Y0Y1y1z1Z1Z1Z0
8.130916169773274,true,9,y0z1y0Z1z1y1Y1Z0y1y1Z0
7.335875169317618,true,9,Y1z0z0z0Y0y1z0z1Y0y1
6.924554552496822,true,8,Y0Z0y1y0Z1Y0Y1Z1Y0z1y1
5.6340213266535395,true,12,Y1Z1y1Y0Y1y0z1Z0Z0z0y1
0.0,false,4,Z1y0y1Y0z1Y1y1Z1z1z1z1
7.25020827536366,true,5,z0Z0z0y0y1y0y0z1z0Z0Y1
7.039712165381163,true,13,Z1z0z1y1Z1y1z1z0y1y0
6.7058154944622075,true,9,Y0Z1z1Z1Z0y0y0Z0Y0Y0
9.548957323532093,true,21,Z1Y0Z1Z1y0Y1z1z1Z0Y0
7.664304054203779,true,15,z0Y0Z1y1Z1y0y1y0y1Z0z1
8.856029178900496,true,3,Y1Z0z1Y0Y1y1z1y0z1z0y1
0.0,false,7,z1Z1z1z1y1Y0Y0z0Z0z1Y1
5.764291656187025,true,7,z0Z1Y0z0y1Y0Y1Y0z1Z0
6.153549091227156,true,11,Y1y0y0y0Z1y1Z0z0y0Y1
8.90768820566044,true,8,Z1Z1Z0Z1z0z1y0z0y1z1
5.973836226500729,true,5,Y1Y0Y0z1Z0Z1y1z1Y1y0y1
0.0,false,2,y1y0z0y1z1y1Y1Y1Y0Z0
6.732674595232369,true,3,z0Y0y1Y1Z1Y1Z1z1Y0z0
8.20005725538176,true,2,Z1Y0Z1z0Z0z1y0z0Z1Z0
6.506915067511337,true,8,z0Z0Z1Y0y1y1y1Z0Y0y0
4.435740917156457,true,10,Z0z1y1y0y1y0Z0z0Y1Z0Y0
6.39635805167306,true,0,z0Z1y1Y1z0Z0z1z0Z0Y0Z0
6.996908986965044,true,2,z1Z0y1y1z1Y0y0Y1Z1Y1y1
7.348160592552129,true,10,y1Z0Z1Z1z1Y0Y0z0y0y1Y1
0.0,false,2,Y1Y1y1z1y0Y0Y0Z1Y0y0
0.0,false,10,z0y0Z0Y1Z0y0y1Y0y0y1y1
5.330283293778844,true,9,y1z1y1z0y1z0y0y1Y0z1y1
5.961815565996774,true,10,Z0y0z0z0y0z0Z1z0Z1z1y1
5.614307968603302,true,9,Y0y0Z0z1y1y1Z0Z1z0Y1
0.0,false,7,Z0y1Z0z0z1y1Z0Z1Z0Z1Z1
0.0,false,5,Y1y0z0z0y0Z0Y1Y1Y0y0
7.250287183598431,true,1,y1Y1Y0z1y1Z0Z1z1z0Y1z1
6.517775849496871,true,16,y0Z0Y1Z1Z1y0Z1Y0z0Y1
6.97264615954561,true,7,z0y1z0Z0y1Y0z1Y0y0z1
5.983326895957888,true,12,Y1z0Z0Y1Y0Z1Z0Z0Z0Y1z0
8.335951397659086,true,7,Z1y0z0z1Z0Z1z1z1y0y1
5.5666827725901635,true,1,Y0z1Y1y1Z1z0z0z1Y1y0
0.0,false,13,Y1z1z1z1Z1z1Y0z0z1Y0Z0
6.209780552273715,true,9,Z0y0z1y1Z0z0y0z1z1Y1Y0
0.0,false,2,y1y1Y0y0Z0Y0Z0y1Z1z1
7.464176061149694,true,2,z0Z1y0Z0Z1y1z0Z0y0z1Z0
6.1968180338827255,true,6,z0Z0Y1y0Z1Y0Y1Z0z0Y0
7.850819936420116,true,12,Z1y0Y0Y0Z0Y1Z1Z1z0Z1Z1
8.504622702997588,true,2,z0Z0y0Z1z1Z0z1z0Z0z1y0
4.971114658087619,true,2,y1Y0Y1z0Z0Y1y1Z1y1Y1Z0
6.248917357052642,true,4,y0Z0Y0Y1y0z0Z0z1Z1z1
7.65270798343341,true,3,Z1Z0Z0z0z0Y0Z1Z1z1Z1
6.700548618859159,true,14,y1Y0z0y1Z1Y1Y0z1Z0Y0y1
9.134863243388239,true,16,y1y1Z0Z0Z1z1y0Z1Z1y0Z1
8.685495819548473,true,1,Z0Y0Y1z1Z1Y0z1Z1z0y0
4.789324445028596,true,4,y1y0y0z1Y1y1Z1y1y0Z0Y1
5.104406115697931,true,7,Y0Y1Z1Z0z0Z0Z0Y0Z0Z1y1
5.699465025143358,true,8,y0Z0y0y0Y1z0Z1Y0z0Z0
4.795453367331506,true,9,Y0y0Z0Y1Z1Y1y0z1Y0Z0
0.0,false,19,Z0Y1z0Y1z1z1y1z0z1Z0y1
4.900000963961161,true,21,Y0Y0z0Z1y1z0z1y1y1Y0y1
5.380719062736974,true,4,y0Y0Z0y1Y1z1z0Y1Z0Y0
6.419722439945167,true,7,y1Y0y0Z1Z1y1Y1z0Y1Y0Y0
6.777176717834675,true,10,z0Y1Y0z1y1y0z0z1Y0z1z0
8.910430192754319,true,4,y0z1Z1Y0Y1Y0Y0Z1z1z0y0
7.1715728012904165,true,8,z1Z0Z1Y1z0z0Z1Z0y0Y0
0.0,false,5,z1y1Z0z1Z0y1Y1y1z1y1
5.844313981232317,true,10,z1y1Y0y1y0z0z1Z0Y0z1
5.788404996419686,true,3,Y0Y1Z0z0z0Y1z1Y1Z0y0Y0
6.0954380897412275,true,11,y0Z0Y1z0z0Y1Z0Z1y0y1
5.21983586943873,true,4,Z0y1y0y0Y0Z0y0Y0z1Z0
7.906294243336792,true,0,Z1Y1Y1y1Z1z0z1Z1Z0y0z0
0.0,false,4,y1y1z0Z0z0Y1Y1Y1y1z1
0.0,false,1,Y0z0Y0y0Y1y1Z0Y0Y0Z0Y1
0.0,false,14,Y0Y1Y0y1Y0z1y0z1z1Y1y1
6.208320161787911,true,9,y0Z0z0y0Y1Z0Z1y1Y1Y1y0
5.157885160634474,true,16,y1Z0Z1Y1Z1Y1Y1Y1Y1Y0
6.567046479422999,true,8,y0Z0z0Y1Z0y1z0Z0Y0z1z1
0.0,false,4,y0z0Z0y1z1z1Y1Y1z1y1Y1
6.776892108788984,true,15,y1y0z1Z0Y0Z0z1Y1Y1y0y0
7.600320695858364,true,2,z1z0y0z1z1Z1z1Y1y1y1
6.876077798222036,true,12,Z1Z0z1Y0z0Z1y1Z0Y0y0
7.580304673140681,true,11,z1Z0Y0Y1Z0y1Z0Y0y1Z1Y1
0.0,false,6,z1Z1Z1Z0Z0y1Z1y1z0z1z1
8.292579643311658,true,20,Y0z0Y1Z0y0Z1z1Z0z1y0Y1
0.0,false,8,z1y0y1Y1y0y0Z1z1y1Y0Y1
5.849149366555085,true,1,Y0Z0Y0Y0z1Z1Z0Y0y0y0
6.796709153237061,true,30,z0y1z0z0y0y1Z0z1Y0Y0Y0
7.480811969650652,true,14,Z1y1y1Y0Z0y1Z1Y0Z1Y0y0
7.718196270174794,true,1,z0Y0Y0y0Z1z1z0Y0Z1z0
6.462623419064419,true,3,Z0y0Y0Z0z0z1Z0Z0z1z0
4.641778462966406,true,2,Z1y0y0Y0y0z0Y1y1Y0Y0Y0
6.750966627471004,true,10,y0Y1y0y1Y1z0Z0Z0z1Z0
4.252093800585009,true,9,Z0Z0Z1Z1Y1y0z0Y1Z1Y1
6.888539485857156,true,6,Y0y0z1Y1Z0Y0y0Y0y1z0z0
5.137639703386282,true,1,Y0z0Z1z1y1y0Y1z1Z1y1
7.351097632119948,true,14,Z0Y0y1z0Z1y0y0y0Z1z0
6.280660495772484,true,1,Y1y0Z0z1Z1y1z0Z0Y0z1y1
6.092264381182579,true,2,Z0y1z0Y0y0Z0z0Z1z1Y0Z0
0.0,false,0,Y0y1Y1y0Y0Z0y1y0Y1y1
8.88327848760156,true,4,z0Z0y1Z1z0Y0Z1z0y0Y0z1
8.664938799003304,true,23,Y0z0Z1Z1Y0y1Y0y1z1z1z1
5.7980617364726195,true,10,Z1z0z1Y0z1Y1Y0z0z0Z0
5.405471580139343,true,13,Z1y1y0Y1z0y0z0y1Z0Z0Y1
5.517566831769177,true,8,Y1z0Y0z1y0Z0Y1Y0Z0Y1Z1
6.748759002905177,true,1,y0y1z1Z1y0Y0Z1y0Z0y1
6.219821951646918,true,8,y1Z0Z0Y0Z1Y1y0Y1Z1y0
5.003103265211867,true,8,y1z0Y1y1y1Y0z1Z1y1y0
6.786128445467299,true,8,Y1Z1Z0Y0z1Z1Z1y1Z0Y1
0.0,false,5,y1Z1y1Z1Y1Z1z0Z1Y1y1
6.890628214410263,true,0,z0z0Z1Z1Y0y0Y1Z0z0z0y0
5.916370285472991,true,5,Y0Z0Y1y1z0Z1z1z0y1Y0
4.677461271212178,true,12,z0y1Z0y1y1Z1y1y0Y1y1Z1
6.1280066188663564,true,4,z0z1Y1Y0z1Y1z1Y1z1Z0
8.721253844519676,true,18,Y1y0Z1z0y0Y1Z1Z1Z1Y1Y1
7.012054543377426,true,6,Z0y1z1Z1Z0z0z0y0y0z0Y1
5.934757115987871,true,5,Y1y1y0z0z0y0Z0Z1z0Y0
5.926876927189821,true,4,z0z1Y0y1y0Y0Z1Y1Y0Y0Z0
0.0,false,1,y0Y0y1z0y0y0Z0y1Y1Y1
6.588428487609168,true,8,Z1z0z1y1y1y1Y0Z0Y1y1y0
6.4030209409811,true,5,z1Y1z0y0y1z1Z1y1z1Y1Y0
8.958447757018222,true,14,z1Z0Y0Z1z0y1z1z0y0z1
5.491722566091332,true,13,Z0Y1y0z1y0Z0Z0Z1Z0y1
7.232617184329222,true,11,Z0Z1z1z0z0z0y0y1z0Z1y1
4.844205495714694,true,10,y0Y1Y0Z1y0Y0y1y0z0y1
6.054477948522902,true,10,y0Z1y1z0y0Z0Z0Z0Y0z1
6.057755067592951,true,15,Y0Z0Z1z0z0Y0y1y1y0z0y1
8.665219539069437,true,11,y0z1Z1z0Y1Y1Z0Z1y1z1z0
5.021642716703081,true,9,Y0y1Z0Y1Z1Y1Z0Y0z0Y0
6.63256898315852,true,18,Y1z0Y0y1y0Y1Z0y0y0z1z1
4.823273191366086,true,4,Y1Z0Y1Z1Y0Y1Y1Y1y1Z1
5.107551438710015,true,5,z0Z1y0Y0Y1y1Y1y0y0y0
5.718972360556088,true,9,z0Y1Z0z1Y0y0Y1z1Y1Z0Y1
8.081953275288559,true,0,Y0z1z0y1Y1Z0z1Y1z1Z1
0.0,false,6,z0y1y1Z1Y1Y1z1Y1Z1z1
6.752729594466873,true,9,z1Y1Z1Z1y0y1y0z0Z1Y1
6.193549934898364,true,4,z0Z0y0z0Z0z0Z1y0Y0Y0z1
5.5462586057899,true,6,Y0y0Y1y1y1Z1z0z0Y1Y0
5.398651201548963,true,1,z1y1Y1y0Y0y0z0Y0z1Z1
6.177860561058374,true,14,Z0Y0y0Z1Y1Z0y1z0y1y0z1
7.612050599630838,true,11,Z1z0Y1z0y1z1Y0y0y1y1Y0
0.0,false,9,Z1Y0Y0Y0y1Y1Z1y1y0Z1Y1
0.0,false,7,Y0Z0y0y1Y1y0z0Y0y1Z0z0
6.823935000238906,true,7,y1y1z0y0Z0y1Y1Z1z0y0
6.564612184877262,true,22,y1Y0Z0y0Z0z1Z0z1z0Z1Z1
7.61916947774655,true,12,z1Z0Z1z0Y0Z0Z1y1z0y0y0
6.4933690734879335,true,17,z0Z1y1Z0y0Z1Y0Z1y0z0
7.6490002683357625,true,5,z0Y1y1z1Y0y0z1z1z0Y0Y0
8.790247184015428,true,10,y0Z1y0Y1Z0Z1Z1Z0Y1Z1
8.384568090005603,true,18,Y0Z1Z0Z0z0y0y0Z1Z0Y1z1
8.32478751619465,true,7,Y1y1Y0Z0y0z1Y0z1Z1Z1Z1
5.539336654265786,true,1,Z0z1Z1z0y1z1y1y0z0y1y0
4.325166759379234,true,8,Z0y1y0z0z0z1y0Y1y0z0
8.752179586704475,true,13,Y0Y0Y0z1Z0Y0Y1z0y0Z1Z1
0.0,false,0,Y0z1y0Y0Z1Y1y0Y0y1Y0y0
0.0,false,4,z0Z1y0Y0Z0z0Y1Y1y0z0Y0
5.063416245659561,true,4,z0Z0Z0y0Y1Y0Z1Y1z0Y0
6.907784885934478,true,3,Z0Y0z1Y0y1Y1y1y0z0Z1Y1
6.72777797422784,true,10,z1z0y0Y0Y0z1Y1Z0Z0y0
6.070841481582528,true,11,Y0Z1Z0Z1y0z0z0z0y1Y0Y1
0.0,false,3,Z1y0y0z0z1y1Y1y1Z1Z1
8.817521245561075,true,8,z1z1Y0Y1z1z1y1y1z0Z0Z1
0.0,false,4,Y1Z1z1y0y0Z1z1y0y0Y0Y1
5.078669393096147,true,6,z1Z0Z0Y0z0Y0y0z0z1Y1
6.1824833454606845,true,1,y0Y0z0z1Z0Z1Y1y1z1Z0
5.759097000530366,true,4,y1Y1y1y0Z0y0z0z1y0Y0
0.0,false,7,z0y1z1z0z0z0y1z1z0Z0
7.207761930097066,true,9,z0y0y0y1Y0Z1Z0Z0Y0Z1Y1
6.426427531311028,true,5,Y0Z0z0z1z1Y1Y0z1Z1Y1Z1
4.509087094489744,true,16,Y1Y0Z0Y0z0y1y0Y1z1z0
6.913542953030092,true,5,y1Y1Z0Z0z0Y1Z1y0y1Z1y1
6.575208208166766,true,9,y1y1Z0y0Y0y0y0Y1Z1y0z0
7.183485210211887,true,8,Y1z0z1z1Y1y1Y0Z1y0y0
6.558828736656757,true,2,Y1z1Y0z1Y0Z0y1z0Z1y1
8.358149765964749,true,11,Y1y0Z0z1Y0Z1z1Z0y0y1Y1
6.358648595229682,true,9,Z1y0Y1Y1y0Z0Y1z0Z0Z0
6.34174460294988,true,8,Z1Y1y0z1z0z0Y0z0z1Z1
