Genus: 2
Length: 11
Intersection: false
Number of data: 200

Genus,Length,Dilitation,isPseudoAnosov,Intersection_Number,Word
2,11,7.293793588954499,true,-,Y1Z1Z1Y1y1z0Z1Y0Z0y0y0z0
2,11,0.0,false,-,z1z0z0z0Y1Z0Y1Y1Z0Z1y1y1
2,11,8.460767718917628,true,-,y0Z1z1y1y1y0y0z1Z0Z0Y1Z0
2,11,4.445541198647017,true,-,y1Y0Y1z1Y1Y0Z0Y1y0Z1Z1
2,11,4.413918778456441,true,-,y0y0Y0Y0Z0y1Y0Z1y0y1Y0Y1
2,11,0.0,false,-,Y1Y1Z1y0Y0Y0y0y0z1z1y0
2,11,2.584719658603773,true,-,z0z0Z0Z0Y1z1y1y0z0y0Z0
2,11,7.593462121629658,true,-,z1y1Y1Z1z0Y0Z1y1Y0z1Z1
2,11,7.439745699719982,true,-,Z0y1z1y1y1y0z1Y0z1z0Y0
2,11,6.938409230770822,true,-,z0Y1y0y1Z0z0Z0Y0Z1Y1Y1Z0
2,11,5.588893080090852,true,-,y0Y0Z0Y1Z0z1Y1Y0Y0Z0Y0Z1
2,11,7.806550631832425,true,-,z1Z1z0Z0Z1z1Y1y1Y0Z0Y0
2,11,8.105904533667209,true,-,y1Y1Y0z1Y0z0z1z1Z1Z0Y1
2,11,6.1178518733709435,true,-,Y1Z1Z1y1Z0Z1Z0Z1y1y0z0
2,11,9.756065103897553,true,-,Y0Y0z1Z1z0Z1Z0Y1Z1z0y1Z0
2,11,6.047708630364435,true,-,Z1Z1Y1y0Y1Y1Z0z0Z0z0y1
2,11,10.212869864380757,true,-,z0z0Y1y0z1Z1Z0y0z1z1Z0z1
2,11,6.839980766848357,true,-,y0z0Y1z1Y0y0z1z1y0z0y1
2,11,7.679110119448845,true,-,Y0z0y0z1Z1z0Z0Y0y0Y0z0Z1
2,11,7.2049561459995894,true,-,y1y1y1Z1y1Y1y0Z0y0Z1z1z0
2,11,0.0,false,-,y1y0y0Y0y1y1y1Y1y1Z0y1Z0
2,11,9.499794083695615,true,-,Y0y1z0Y0z1Y0Z1Z1z0Y1Z1
2,11,10.387246792122427,true,-,Y0y1z1Z0z1z1Y0z1z1z0Z0y0
2,11,7.514540840891522,true,-,Z0Y0z1y0Y1Y0y0y1z1Y1Y1
2,11,4.882806033365887,true,-,Y1z0y1Z1y1Y0Y1Y0z0z1Y1
2,11,7.931749696770108,true,-,Z0z0y1Y1y0y1Y0y0z1Z1Z0y1
2,11,5.654812110694919,true,-,y1Z1y1y0Z0Y0z1Y0y0y1Y1
2,11,10.459964856829329,true,-,Z0Z1Y1z1y1z1Z1z1Z0z1Y0Z1
2,11,6.366037055432848,true,-,y1Y1Y1y0Z0z1z0Z0Y1z0z1
2,11,8.761341863802445,true,-,z0Y1z1z1z0Z1y1Y0Y0z1z1
2,11,7.793311472309747,true,-,Z0Y0z1z0y0Y0y0Y1Y0Y0y1
2,11,10.807839229956583,true,-,Z0Z1y0Y1z1z1y0z1Z1Z1z1
2,11,9.098333681937127,true,-,z0Z1z1y0z1Z0Z0z1y1y0y0z1
2,11,0.0,false,-,Y1z0Z0Y0y0Y1Y1Z0Y0z0Y0
2,11,9.350694200899014,true,-,Z0Y0z1Y0y0Z1Z1y0y0y0Y1y1
2,11,7.07250641565219,true,-,y1z0Y1y0y1y0z1z1Z1Z1Z1
2,11,7.037258615619785,true,-,Z1z0Z0z0y1Y0z1z1Y1Z0y0
2,11,9.66439180636668,true,-,Y1Z1z1y0z1z1z0Y1y1Y1Z0y1
2,11,8.257765257402264,true,-,y1Y1y0z1Y1y1Z1Z1Z1z0y1
2,11,8.730894792584987,true,-,z1y1y1z0Z0y1Z0Y0Y0Y1z1z1
2,11,0.0,false,-,z0Y0Y0Z0y0Y0Z0y0y0Y1y0
2,11,7.938815358353323,true,-,y0Z1Y1Z1z1z1y0y0z0y1Z0
2,11,6.299496347931453,true,-,y1y0z1y1Z0Y0Z0Z0z1z1z0
2,11,6.531214529367892,true,-,Z0Y1Y0Y1Y1Z0Z1Y1z1Y1Z1
2,11,6.897690907438067,true,-,y1z0y1Z0y0Y0y1Z0z0z1Y1
2,11,0.0,false,-,Z0Y1y1y0z0Y0Y1Y1Y1z0Y1y1
2,11,8.165851554082263,true,-,Z0y1z1y0Z1z0Z0Z0z1z0Y0
2,11,5.690663308618842,true,-,y1Z1y1Y0Y0Z0y1z1y0Z1z1
2,11,0.0,false,-,z1z1z1Y0y0y0Z1z1Y0z1y0
2,11,0.0,false,-,Y0Z1Y0y1Y1z1y1z1Y1Y0y0
2,11,7.793011675698705,true,-,y0Y0y0y1y0z1Z1z0z0z0Z1
